Time/s,i1/A,i2/A,i3/A,i4/A,i5/A,i6/A,i7/A,i8/A
180,0.00000028153,-0.0000058018,0.00000029023,0.00000042556,0.00000032566,-0.000000080345,-0.00002003,-0.000019564
185,0.00000035114,-0.000005758,-0.00000047734,0.000000021304,0.00000033877,0.000000069567,-0.000020073,-0.00001947
190,0.0000010102,-0.0000060431,0.00000015474,0.00000042685,-0.00000054615,-0.00000030056,-0.000019836,-0.000019375
195,0.000029569,-0.0000062272,0.0000010465,0.00000069221,0.00000038389,0.00000016126,-0.000019859,-0.000018961
200,0.000028227,0.00002677,0.00000014786,0.00000058737,-0.00000021111,-0.00000014895,-0.000019532,-0.000019306
205,0.000027944,0.000023668,0.0000003489,-0.00000022766,-0.00000018315,0.00000031079,-0.000019845,-0.000019101
210,0.000028162,0.000023907,-0.00000038041,0.00000036712,0.00000033778,0.00000039549,-0.000018718,-0.000018697
215,0.000027468,0.000023278,0.0000012099,0.0000001917,0.00000029667,0.000000020144,-0.00001954,-0.000018622
220,0.000027244,0.000022839,0.00000046996,0.00000047609,0.00000014853,-0.00000084824,-0.000018913,-0.000018557
225,0.00002676,0.000022372,0.00002201,0.00000035029,0.00000024435,0.00000025933,-0.000018365,-0.000018312
230,0.000026415,0.000021495,0.000022159,0.000019624,-0.00000045187,-0.00000056914,-0.000017868,-0.000018257
235,0.000026239,0.00002151,0.000020628,0.000022118,0.00000061288,0.00000016035,-0.00001751,-0.000018192
240,0.000025713,0.000020826,0.000019867,0.000021632,0.0000007746,0.00000024779,-0.000017632,-0.000017627
245,0.000025287,0.000019863,0.000020065,0.000022125,-0.00000011072,0.0000002572,-0.000017654,-0.000017812
250,0.00002407,0.000018731,0.000019283,0.000021588,0.000019437,0.00000013256,-0.000017296,-0.000017317
255,0.000024353,0.00001857,0.000019771,0.000021461,0.000014391,-0.000000066118,-0.000017238,-0.000016872
260,0.000024205,0.00001823,0.000019108,0.000021134,0.000014834,0.000015316,-0.00001678,-0.000017357
265,0.000023686,0.000017721,0.000019165,0.000020417,0.000014238,0.000016926,-0.000016482,-0.000017022
270,0.000022797,0.000016283,0.000018802,0.00002089,0.000014671,0.000016867,-0.000016413,-0.000016747
275,0.000022158,0.000016436,0.000018278,0.000020492,0.000013815,0.000017017,-0.000016255,-0.000016451
280,0.000022758,0.000015371,0.000016804,0.000019804,0.000013528,0.000017197,-0.000016036,-0.000016136
285,0.000021878,0.000015196,0.00001808,0.000019086,0.000014161,0.000016817,-0.000016138,-0.000016151
290,0.000022167,0.000014912,0.000016425,0.000018538,0.000014315,0.000015837,-0.000016199,-0.000016045
295,0.000021946,0.00001421,0.000017351,0.000019259,0.000012638,0.000015987,-0.00001576,-0.00001582
300,0.000021084,0.000013648,0.000017105,0.000018221,0.000014001,0.000016187,-0.000015682,-0.000016144
305,0.000020932,0.000013647,0.00001717,0.000017902,0.000013635,0.000015947,-0.000015373,-0.000015729
310,0.000020029,0.000012978,0.000017094,0.000017283,0.000012488,0.000015617,-0.000015164,-0.000015503
315,0.000020176,0.000012129,0.000016278,0.000018014,0.000012151,0.000015177,-0.000014815,-0.000015188
320,0.000019643,0.000011482,0.000016532,0.000017264,0.000012354,0.000015376,-0.000014915,-0.000015202
325,0.000019369,0.000011145,0.000016325,0.000017365,0.000012297,0.000015186,-0.000014356,-0.000014776
330,0.000019464,0.00001065,0.000015768,0.000016895,0.000011871,0.000014606,-0.000014397,-0.000014591
335,0.000018749,0.000010005,0.000016011,0.000016655,0.000012044,0.000014435,-0.000014387,-0.000014625
340,0.000017964,0.0000099219,0.000014983,0.000016695,0.000012107,0.000014225,-0.000013988,-0.000014469
345,0.000018188,0.0000099494,0.000015735,0.000016575,0.00001159,0.000014135,-0.000013898,-0.000014073
350,0.000018501,0.0000095179,0.000015977,0.000015854,0.000011503,0.000013704,-0.000013729,-0.000014198
355,0.000017685,0.0000087174,0.000014858,0.000015084,0.000011256,0.000013154,-0.000013599,-0.000014372
360,0.000017837,0.0000086178,0.000014159,0.000016363,0.000011338,0.000013713,-0.000013499,-0.000014106
365,0.00001745,0.0000080593,0.00001241,0.000016142,0.000010931,0.000013523,-0.000013289,-0.00001382
370,0.000017152,0.0000074017,0.000014591,0.000015771,0.000011214,0.000013662,-0.000013129,-0.000013724
375,0.000017063,0.0000076051,0.000012701,0.00001463,0.000011097,0.000013111,-0.000012979,-0.000013388
380,0.000016704,0.0000071194,0.000013481,0.000015808,0.00001097,0.000013141,-0.000013159,-0.000013052
385,0.000016654,0.0000060848,0.000014501,0.000014747,0.0000099725,0.00001293,-0.000012729,-0.000013125
390,0.000016315,0.000005701,0.000012941,0.000014535,0.000010975,0.000012889,-0.000012548,-0.000012839
395,0.000016134,0.0000059483,0.00001258,0.000014023,0.000010018,0.000012428,-0.000012268,-0.000012903
400,0.000015723,0.0000051364,0.000012889,0.00001512,0.0000099205,0.000011907,-0.000012027,-0.000012847
405,0.000014892,0.0000048856,0.000013528,0.000014448,0.0000095031,0.000012147,-0.000012057,-0.000012551
410,0.000014731,0.0000047157,0.000013496,0.000014626,0.0000096157,0.000011266,-0.000011956,-0.000012464
415,0.000014759,0.0000040767,0.000012274,0.000013093,0.0000094983,0.000011785,-0.000011816,-0.000012158
420,0.000015026,0.0000043186,0.000012972,0.00001341,0.0000090708,0.000011124,-0.000011745,-0.000012172
425,0.000014503,0.0000038915,0.000010949,0.000013237,0.0000090233,0.000011313,-0.000011594,-0.000011955
430,0.00001482,0.0000040053,0.000011867,0.000012964,0.0000094258,0.000011942,-0.000011483,-0.000011809
435,0.000014876,0.0000035501,0.000011764,0.00001315,0.0000093382,0.00001099,-0.000011292,-0.000011692
440,0.000014182,0.0000029257,0.000011751,0.000012877,0.0000089606,0.000010689,-0.000011091,-0.000011586
445,0.000014497,0.0000025123,0.000010737,0.000012173,0.000008083,0.000010608,-0.00001104,-0.000011509
450,0.000014162,0.0000019598,0.000011413,0.000012729,0.0000088553,0.000010467,-0.000011019,-0.000011442
455,0.000013777,0.0000019182,0.000011089,0.000011235,0.0000082176,0.000010746,-0.000010917,-0.000011306
460,0.000013951,0.0000016875,0.000010845,0.000011491,0.0000080299,0.000010454,-0.000010796,-0.000011249
465,0.000012945,0.0000014277,0.000011011,0.000011826,0.0000092922,0.000010063,-0.000010675,-0.000010922
470,0.000013348,0.0000014988,0.0000095158,0.000011662,0.0000083244,0.0000096114,-0.000010503,-0.000010766
475,0.000013631,0.0000016108,0.0000092408,0.000011867,0.0000083666,0.00000935,-0.000010382,-0.000010849
480,0.000013293,0.0000011536,0.000011156,0.000011542,0.0000076788,0.0000090486,-0.00001029,-0.000010592
485,0.000012986,0.0000011374,0.00001025,0.000011217,0.0000085709,0.000009127,-0.000010098,-0.000010555
490,0.000012797,0.00000077205,0.000010234,0.000010822,0.000008253,0.0000091355,-0.000010177,-0.000010348
495,0.000013129,0.00000036758,0.0000098083,0.000010166,0.0000070151,0.0000090639,-0.000010085,-0.000010531
500,0.00001279,0.000000023978,0.000009852,0.0000098709,0.0000078172,0.0000094923,-0.0000098228,-0.000010154
505,0.00001247,-0.00000056875,0.0000099756,0.0000096952,0.0000068192,0.0000096407,-0.0000096608,-0.000010108
510,0.00001187,-0.00000031062,0.000010149,0.0000099593,0.0000074712,0.000008949,-0.0000097787,-0.00001005
515,0.00001235,-0.00000063162,0.0000067619,0.000010293,0.0000083831,0.0000087172,-0.0000095766,-0.0000099634
520,0.000011889,-0.0000013218,0.0000094047,0.000010087,0.0000079251,0.0000090655,-0.0000094544,-0.0000097363
525,0.000011058,-0.0000014011,0.0000092273,0.0000098106,0.000007187,0.0000088337,-0.0000094421,-0.0000097492
530,0.000011347,-0.0000014095,0.0000086596,0.0000091341,0.0000075089,0.0000080318,-0.0000092498,-0.000009612
535,0.000011185,-0.0000014971,0.0000082617,0.0000090974,0.0000080007,0.0000083299,-0.0000089454,-0.0000094348
540,0.000010993,-0.0000021938,0.0000077736,0.0000096505,0.0000068326,0.000008468,-0.0000089309,-0.0000095776
545,0.00001108,-0.0000017297,0.0000080052,0.0000095935,0.0000066344,0.0000078461,-0.0000088254,-0.0000092163
550,0.000010367,-0.0000019948,0.0000092067,0.0000096063,0.0000067862,0.0000077141,-0.0000086488,-0.000009274
555,0.000010754,-0.0000022091,0.0000092879,0.000009729,0.0000064379,0.0000080621,-0.0000086951,-0.0000092997
560,0.00001044,-0.0000027925,0.0000079788,0.0000088715,0.0000076196,0.00000786,-0.0000086284,-0.0000090253
565,0.000010806,-0.0000028651,0.0000089496,0.0000095638,0.0000063013,0.0000071779,-0.0000083846,-0.0000090289
570,0.000010602,-0.0000027968,0.0000062601,0.000008976,0.000006083,0.0000072058,-0.0000083248,-0.0000089075
575,0.000010677,-0.0000030278,0.0000079005,0.000008838,0.0000071546,0.0000067636,-0.0000081158,-0.000008791
580,0.000010552,-0.000003168,0.0000076506,0.0000092899,0.0000070362,0.0000069314,-0.0000081218,-0.0000089405
585,0.0000096761,-0.0000034573,0.0000067005,0.0000088816,0.0000054778,0.0000071192,-0.0000079768,-0.000008499
590,0.00001012,-0.0000036158,0.0000081702,0.0000084632,0.0000056994,0.0000065269,-0.0000079247,-0.0000085634
595,0.0000095439,-0.0000040236,0.0000081396,0.0000079646,0.0000067709,0.0000068146,-0.0000078225,-0.0000085168
600,0.0000090473,-0.0000037305,0.0000081289,0.0000080359,0.0000057124,0.0000065822,-0.0000077103,-0.0000083402
605,0.0000088703,-0.0000041067,0.000007268,0.000008727,0.0000058939,0.0000061698,-0.000007653,-0.0000082775
610,0.0000094329,-0.000004402,0.0000077868,0.0000080979,0.0000057054,0.0000069474,-0.0000074786,-0.0000082768
615,0.0000094152,-0.0000044066,0.0000064155,0.0000080787,0.0000055368,0.0000067149,-0.0000073172,-0.0000081351
620,0.0000094271,-0.0000040104,0.0000076439,0.0000084293,0.0000056282,0.0000058525,-0.0000073157,-0.0000078863
625,0.0000094287,-0.0000043634,0.0000079922,0.0000076698,0.0000056696,0.0000060699,-0.0000071321,-0.0000080475
630,0.0000094199,-0.0000046657,0.0000064702,0.0000076802,0.000006541,0.0000059274,-0.0000069455,-0.0000079187
635,0.0000093008,-0.0000048971,0.0000074981,0.0000083404,0.0000050723,0.0000058448,-0.0000070308,-0.0000078569
640,0.0000091814,-0.0000051878,0.0000071458,0.0000074204,0.0000059636,0.0000058121,-0.0000069641,-0.000007688
645,0.0000086616,-0.0000049778,0.0000053932,0.0000063903,0.0000054249,0.0000055495,-0.0000068563,-0.0000075671
650,0.0000081514,-0.000005117,0.0000062105,0.00000793,0.0000053562,0.0000062468,-0.0000066565,-0.0000075271
655,0.0000084309,-0.0000051954,0.0000057276,0.0000070896,0.0000050474,0.000005424,-0.0000066266,-0.0000075811
660,0.0000079901,-0.0000054431,0.0000071245,0.000007489,0.0000053686,0.0000053113,-0.0000064796,-0.0000073461
665,0.000007989,-0.0000059401,0.0000063213,0.0000079983,0.0000051698,0.0000052984,-0.0000065396,-0.0000073611
670,0.0000082875,-0.0000054263,0.0000057178,0.0000076775,0.000005181,0.0000054856,-0.0000064135,-0.000007282
675,0.0000078356,-0.0000055517,0.0000058541,0.0000073965,0.0000050921,0.0000048627,-0.0000063084,-0.0000072309
680,0.0000078935,-0.0000057465,0.0000057903,0.0000070553,0.0000051332,0.0000052798,-0.0000063252,-0.0000071168
685,0.000008021,-0.0000063605,0.0000050063,0.0000080541,0.0000042743,0.0000049969,-0.0000061059,-0.0000069356
690,0.0000075982,-0.0000057738,0.0000068021,0.0000073326,0.0000046454,0.0000047739,-0.0000060356,-0.0000068744
695,0.000007955,-0.0000060263,0.0000061678,0.000006771,0.0000044564,0.0000045509,-0.0000060232,-0.0000069522
700,0.0000080916,-0.0000059482,0.0000057333,0.0000069693,0.0000054974,0.0000046178,-0.0000059838,-0.0000068739
705,0.0000079278,-0.0000061093,0.0000057686,0.0000065774,0.0000049184,0.0000051347,-0.0000058744,-0.0000068456
710,0.0000078837,-0.0000065097,0.0000062237,0.0000065654,0.0000048994,0.0000044816,-0.0000058238,-0.0000067743
715,0.0000072893,-0.0000070194,0.0000040487,0.0000055033,0.0000042704,0.0000046985,-0.0000056612,-0.000006468
720,0.0000073645,-0.0000066584,0.0000051435,0.000006331,0.0000038013,0.0000043253,-0.0000056926,-0.0000065166
725,0.0000070295,-0.0000068667,0.0000046381,0.0000069185,0.0000048722,0.0000046121,-0.0000055739,-0.0000063462
730,0.0000072241,-0.0000066343,0.0000061026,0.0000067459,0.0000043031,0.0000043088,-0.0000055782,-0.0000063978
735,0.0000071684,-0.0000063613,0.0000051869,0.0000059132,0.000004684,0.0000042555,-0.0000054424,-0.0000064203
740,0.0000066024,-0.0000066275,0.000005001,0.0000064004,0.0000040948,0.0000041922,-0.0000054025,-0.0000062198
745,0.0000068762,-0.000006833,0.000004185,0.0000065574,0.0000037056,0.0000039389,-0.0000052876,-0.0000061173
750,0.0000065296,-0.0000067779,0.0000049389,0.0000062142,0.0000039064,0.0000035955,-0.0000053587,-0.0000061087
755,0.0000072227,-0.0000069421,0.0000047225,0.0000059809,0.0000033772,0.0000038421,-0.0000052426,-0.0000060412
760,0.0000067955,-0.0000071356,0.0000052661,0.0000058775,0.000004528,0.0000041186,-0.0000050726,-0.0000059226
765,0.000006328,-0.0000070885,0.0000050294,0.000006094,0.0000039587,0.0000039651,-0.0000050645,-0.0000057149
770,0.0000066202,-0.0000071307,0.0000039027,0.0000056803,0.0000034364,0.0000038316,-0.0000048543,-0.0000057103
775,0.0000062021,-0.0000071422,0.0000047558,0.0000057264,0.0000036901,0.0000035181,-0.0000048851,-0.0000057646
780,0.0000059337,-0.0000075531,0.0000053987,0.0000055425,0.0000047008,0.0000034545,-0.0000048848,-0.0000057558
785,0.000005945,-0.0000075333,0.0000052515,0.0000059284,0.0000033704,0.0000032809,-0.0000047925,-0.0000056041
790,0.0000061661,-0.0000074729,0.0000041341,0.0000055241,0.000003388,0.0000035372,-0.0000046182,-0.0000056893
795,0.0000061368,-0.0000073718,0.0000041367,0.0000057298,0.0000025116,0.0000032936,-0.0000046828,-0.0000055375
800,0.0000059573,-0.0000075601,0.000003189,0.0000052352,0.0000037032,0.0000039698,-0.0000046853,-0.0000054087
805,0.0000057875,-0.0000077978,0.0000038213,0.0000054906,0.0000024558,0.0000037061,-0.0000044368,-0.0000053228
810,0.0000053073,-0.0000075948,0.0000023934,0.0000058758,0.0000023453,0.0000037523,-0.0000044393,-0.0000054249
815,0.000005637,-0.0000079712,0.0000039853,0.0000055609,0.0000024829,0.0000033185,-0.0000043737,-0.000005333
820,0.0000051263,-0.000007837,0.0000048372,0.0000046459,0.0000023204,0.0000033547,-0.00000434,-0.0000052461
825,0.0000056054,-0.0000077621,0.0000028989,0.0000057707,0.0000024579,0.0000034408,-0.0000042823,-0.0000052221
830,0.0000059741,-0.0000077667,0.0000036705,0.0000045254,0.0000014153,0.0000041169,-0.0000042146,-0.0000051661
835,0.0000055427,-0.0000076106,0.0000035719,0.00000527,0.0000023848,0.000003523,-0.0000041178,-0.0000050911
840,0.0000052509,-0.0000074739,0.0000046032,0.0000052544,0.0000019832,0.000003339,-0.000004138,-0.000004977
845,0.0000056789,-0.0000075766,0.0000047644,0.0000058587,0.0000019986,0.000003005,-0.0000040351,-0.000004992
850,0.0000054466,-0.0000079387,0.0000028055,0.0000044929,0.000002202,0.000003611,-0.0000040042,-0.0000049289
855,0.000005354,-0.0000081302,0.0000035865,0.0000045669,0.0000011294,0.0000035769,-0.0000039872,-0.0000048267
860,0.0000051312,-0.0000081311,0.0000049573,0.0000058209,0.0000016947,0.0000032728,-0.0000039062,-0.0000047466
865,0.0000055281,-0.0000082514,0.0000038481,0.0000055046,0.0000018701,0.0000030187,-0.0000037551,-0.0000048044
870,0.0000055047,-0.0000082012,0.0000048987,0.0000042083,0.0000017274,0.0000028845,-0.000003678,-0.0000048262
875,0.0000052911,-0.0000080503,0.0000037292,0.0000045918,0.0000018617,0.0000028403,-0.0000036839,-0.000004906
880,0.0000056673,-0.0000080889,0.0000036196,0.0000044853,0.0000021119,0.0000031261,-0.0000037387,-0.0000047217
885,0.0000051332,-0.0000088769,0.0000045999,0.0000046385,0.00000036319,0.0000026979,-0.0000036155,-0.0000046624
890,0.0000046788,-0.0000086144,0.00000434,0.0000046417,0.0000011164,0.0000030576,-0.0000035802,-0.0000045851
895,0.0000054042,-0.0000081912,0.0000039901,0.0000047347,0.0000010957,0.0000034533,-0.0000034529,-0.0000044328
900,0.0000052693,-0.0000072875,0.0000022501,0.0000042376,0.0000012589,0.0000025589,-0.0000034516,-0.0000044514
905,0.0000051442,-0.0000071233,0.0000033899,0.0000040904,0.000001386,0.0000026846,-0.0000033822,-0.000004341
910,0.0000048888,-0.0000070185,0.0000029797,0.0000039031,0.00000099922,0.0000025092,-0.0000033457,-0.0000043646
915,0.0000049032,-0.0000068931,0.0000026294,0.0000043656,0.00000089337,0.0000019517,-0.0000033233,-0.0000044092
920,0.0000049474,-0.0000077572,0.0000030089,0.0000044481,0.0000011515,0.0000022113,-0.0000032217,-0.0000042207
925,0.0000047413,-0.0000071708,0.0000031984,0.0000041603,0.00000086362,0.0000018078,-0.0000031942,-0.0000042042
930,0.0000045549,-0.0000071038,0.0000028378,0.0000043225,0.0000013947,0.0000021532,-0.0000031356,-0.0000041957
935,0.0000046984,-0.0000077162,0.0000027271,0.0000039746,0.0000014748,0.0000022247,-0.000003113,-0.0000041002
940,0.0000048616,-0.0000074782,0.0000033063,0.0000040065,0.0000012499,0.0000022461,-0.0000029863,-0.0000041296
945,0.0000048046,-0.0000076396,0.0000028054,0.0000031783,0.00000047592,0.0000016985,-0.0000030416,-0.0000040601
950,0.0000048473,-0.0000078505,0.0000029244,0.00000343,0.000001559,0.0000016808,-0.0000030309,-0.0000039164
955,0.0000045498,-0.0000073909,0.0000036833,0.0000038516,0.000001271,0.0000020792,-0.0000028741,-0.0000038648
960,0.0000047521,-0.0000068607,0.0000019922,0.000003853,0.00000054597,0.0000018745,-0.0000028143,-0.0000038942
965,0.0000051042,-0.0000075101,0.000002291,0.0000048744,0.00000066496,0.0000017587,-0.0000026864,-0.0000038655
970,0.000004486,-0.0000073389,0.0000025997,0.0000039256,0.00000064293,0.000001777,-0.0000026875,-0.0000038598
975,0.0000046676,-0.0000075373,0.0000030683,0.0000035067,0.00000090588,0.0000017402,-0.0000026886,-0.0000038761
980,0.000004669,-0.0000071351,0.0000032868,0.0000039777,0.00000059682,0.0000012454,-0.0000026036,-0.0000037013
985,0.0000044502,-0.0000075724,0.0000022853,0.0000033486,0.00000042074,0.0000017105,-0.0000026196,-0.0000036845
990,0.0000041312,-0.0000071693,0.0000024337,0.0000039993,0.0000011996,0.0000017986,-0.0000025676,-0.0000036627
995,0.0000046319,-0.0000077756,0.000002412,0.0000036,0.00000063754,0.0000010897,-0.0000024765,-0.0000036539
1000,0.0000048025,-0.0000075815,0.0000025703,0.0000042305,0.0000010714,0.0000013768,-0.0000024504,-0.0000036061
1005,0.0000046228,-0.0000079769,0.0000025784,0.0000030909,0.00000050027,0.0000014458,-0.0000023693,-0.0000035512
1010,0.0000046929,-0.0000074218,0.0000027566,0.0000032012,0.00000052112,0.0000011648,-0.0000023831,-0.0000034793
1015,0.0000040629,-0.0000079263,0.0000022246,0.0000042414,0.000001625,0.0000011948,-0.0000023379,-0.0000035004
1020,0.0000047126,-0.0000080903,0.0000036026,0.0000040515,0.00000062777,0.0000012687,-0.0000023167,-0.0000034125
1025,0.0000045021,-0.0000074638,0.0000019806,0.0000036814,0.00000003457,0.0000015517,-0.0000022264,-0.0000033616
1030,0.0000047014,-0.0000076868,0.0000023784,0.0000039913,0.00000045736,0.0000012206,-0.0000022091,-0.0000034016
1035,0.0000048205,-0.0000080794,0.0000031362,0.000003711,0.00000068513,0.0000011834,-0.0000021118,-0.0000033226
1040,0.0000047594,-0.0000075615,0.000002254,0.0000029106,0.00000069389,0.0000013662,-0.0000020984,-0.0000033936
1045,0.0000050481,-0.0000071432,0.0000019417,0.0000039101,0.000000073635,0.00000080705,-0.000002074,-0.0000032655
1050,0.0000043967,-0.0000074245,0.0000020694,0.0000027796,-0.00000023363,0.0000012258,-0.0000020676,-0.0000032275
1055,0.000005085,-0.0000077253,0.000002317,0.0000032389,0.0000011011,0.00000081058,-0.0000019851,-0.0000032244
1060,0.0000045031,-0.0000068456,0.0000020845,0.000002628,0.0000012368,0.0000012623,-0.0000019666,-0.0000031823
1065,0.0000040511,-0.0000069556,0.0000018521,0.0000034671,0.0000011225,0.000000805,-0.0000019381,-0.0000031772
1070,0.0000039489,-0.0000065951,0.0000026795,0.0000041361,0.00000051516,0.00000058466,-0.0000018936,-0.00000306
1075,0.0000043565,-0.0000068641,0.0000014269,0.000003555,0.00000061882,0.0000015483,-0.000001773,-0.0000029828
1080,0.0000042439,-0.0000074628,0.0000020643,0.0000025437,0.00000034147,0.0000010049,-0.0000017904,-0.0000029977
1085,0.0000037911,-0.000006931,0.0000016517,0.0000037124,0.00000022711,0.0000015155,-0.0000017798,-0.0000030115
1090,0.0000044181,-0.0000071488,0.000002039,0.0000039709,0.00000017174,0.000001238,-0.0000016991,-0.0000029822
1095,0.000004315,-0.0000074863,0.00000089625,0.0000024894,0.00000052235,0.0000011306,-0.0000017034,-0.000002903
1100,0.0000039717,-0.0000080533,0.0000023335,0.0000033077,0.00000074895,0.0000015361,-0.0000016867,-0.0000029537
1105,0.0000036782,-0.0000079399,0.0000028307,0.000002836,0.00000024654,0.0000013685,-0.000001609,-0.0000028424
1110,0.0000040346,-0.0000078261,0.0000012779,0.0000028341,0.00000030311,0.00000118,-0.0000015742,-0.0000027461
1115,0.0000041508,-0.0000080619,0.00000062499,0.0000033821,0.00000044768,0.0000013784,-0.0000014564,-0.0000027328
1120,0.0000041268,-0.0000080073,0.0000011621,0.0000030001,-0.00000005877,0.0000013198,-0.0000014196,-0.0000026544
1125,0.0000040327,-0.0000080423,0.0000029092,0.0000033779,0.00000010177,0.0000011822,-0.0000013888,-0.0000027361
1130,0.0000043783,-0.0000073769,0.0000012563,0.0000032356,0.0000005843,0.00000084751,-0.0000014869,-0.0000026857
1135,0.0000045539,-0.0000076912,0.0000014833,0.0000030932,0.00000081382,0.00000090382,-0.000001341,-0.0000026333
1140,0.0000040692,-0.0000076351,0.0000019003,0.0000025708,3.2057E-10,0.0000010011,-0.0000013031,-0.0000025978
1145,0.0000045245,-0.0000073486,0.00000078733,0.0000030782,0.0000011358,0.00000067737,-0.0000012701,-0.0000025494
1150,0.0000045495,-0.0000078218,0.0000026343,0.0000036055,0.0000001883,0.0000009506,-0.0000013232,-0.0000024929
1155,0.0000048644,-0.0000082945,0.0000018113,0.0000027727,0.00000064477,0.0000008918,-0.0000012572,-0.0000024924
1160,0.0000047292,-0.000007897,0.00000080824,0.0000032098,0.00000002123,0.00000097798,-0.0000011582,-0.0000024809
1165,0.0000045838,-0.000008189,0.00000088518,0.0000027469,0.00000063168,0.00000084314,-0.0000011401,-0.0000023874
1170,0.0000047882,-0.0000086707,0.0000012621,0.0000025438,0.00000077812,0.00000091327,-0.0000010941,-0.0000024209
1175,0.0000046625,-0.0000086821,0.000001379,0.0000027106,0.00000038655,0.00000068537,-0.000001052,-0.0000023973
